survey_id	zone	node_id	sequence	x	z	y	event	label	neighbors	source	confidence
20260712-170700-z102	102	5171	5171	588.194	326.011	39.525	point		5170,5172	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5172	5172	586.189	325.795	39.806	point		5171,5173	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5173	5173	582.905	325.699	39.762	point		5172,5174	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5174	5174	580.846	325.744	39.472	point		5173,5175	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5175	5175	578.828	325.811	39.198	point		5174,5176	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5176	5176	575.661	325.928	39.443	point		5175,5177	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5177	5177	573.748	326.001	39.672	point		5176,5178	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5178	5178	570.793	326.120	39.365	point		5177,5179	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5179	5179	568.907	326.263	39.362	point		5178,5180	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5180	5180	565.565	326.913	38.991	point		5179,5181	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5181	5181	563.568	327.384	38.672	point		5180,5182	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5182	5182	560.812	328.047	38.241	point		5181,5183	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5183	5183	558.898	328.513	37.893	point		5182,5184	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5184	5184	556.898	329.001	37.534	point		5183,5185	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5185	5185	554.441	329.603	37.608	point		5184,5186	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5186	5186	552.201	330.161	37.288	point		5185,5187	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5187	5187	549.248	331.015	37.259	point		5186,5188	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5188	5188	547.289	331.665	37.460	point		5187,5189	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5189	5189	544.398	332.798	37.194	point		5188,5190	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5190	5190	542.556	333.689	36.991	point		5189,5191	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5191	5191	540.210	335.246	36.392	point		5190,5192	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5192	5192	538.418	336.898	36.449	point		5191,5193	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5193	5193	536.513	339.310	36.596	point		5192,5194	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5194	5194	535.402	341.044	36.532	point		5193,5195	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5195	5195	533.862	343.706	36.316	point		5194,5196	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5196	5196	532.886	345.451	36.696	point		5195,5197	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5197	5197	531.582	348.159	37.193	point		5196,5198	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5198	5198	530.686	350.376	37.456	point		5197,5199	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5199	5199	529.923	352.452	37.629	point		5198,5200	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5200	5200	529.057	355.373	37.815	point		5199,5201	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5201	5201	528.640	357.329	37.799	point		5200,5202	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5202	5202	528.274	360.488	38.072	point		5201,5203	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5203	5203	528.175	362.685	38.149	point		5202,5204	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5204	5204	528.275	365.717	38.353	point		5203,5205	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5205	5205	528.448	367.746	38.597	point		5204,5206	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5206	5206	528.753	370.857	38.405	point		5205,5207	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5207	5207	528.948	372.784	38.422	point		5206,5208	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5208	5208	529.279	376.029	38.015	point		5207,5209	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5209	5209	529.488	378.066	38.028	point		5208,5210	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5210	5210	529.800	381.119	38.452	point		5209,5211	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5211	5211	530.005	383.169	38.489	point		5210,5212	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5212	5212	530.111	386.251	38.571	point		5211,5213	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5213	5213	529.913	388.296	38.758	point		5212,5214	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5214	5214	529.344	391.511	38.852	point		5213,5215	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5215	5215	528.790	394.201	38.325	point		5214,5216	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5216	5216	528.139	396.667	38.230	point		5215,5217	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5217	5217	527.318	398.481	38.698	point		5216,5218	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5218	5218	525.786	401.048	39.272	point		5217,5219	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5219	5219	524.550	402.598	39.734	point		5218,5220	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5220	5220	522.149	404.111	39.901	point		5219,5221	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5221	5221	519.543	405.113	39.525	point		5220,5222	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5222	5222	517.362	405.999	39.193	point		5221,5223	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5223	5223	514.719	407.305	38.856	point		5222,5224	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5224	5224	512.914	408.262	38.584	point		5223,5225	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5225	5225	510.231	409.725	37.610	point		5224,5226	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5226	5226	508.532	410.854	37.541	point		5225,5227	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5227	5227	506.130	412.767	37.044	point		5226,5228	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5228	5228	504.228	414.355	36.616	point		5227,5229	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5229	5229	502.491	415.815	36.081	point		5228,5230	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5230	5230	500.243	417.905	35.864	point		5229,5231	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5231	5231	498.869	419.395	35.885	point		5230,5232	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5232	5232	496.817	421.723	35.937	point		5231,5233	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5233	5233	494.954	423.901	35.927	point		5232,5234	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5234	5234	493.703	425.750	36.414	point		5233,5235	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5235	5235	492.179	428.338	36.922	point		5234,5236	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5236	5236	491.246	430.123	37.227	point		5235,5237	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5237	5237	490.259	433.001	37.405	point		5236,5238	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5238	5238	489.759	434.970	37.443	point		5237,5239	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5239	5239	489.118	437.897	37.444	point		5238,5240	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5240	5240	488.983	440.262	37.548	point		5239,5241	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5241	5241	489.286	443.288	37.337	point		5240,5242	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5242	5242	489.644	445.281	37.551	point		5241,5243	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5243	5243	490.724	448.134	36.876	point		5242,5244	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5244	5244	491.641	449.964	36.759	point		5243,5245	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5245	5245	493.020	452.580	36.786	point		5244,5246	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5246	5246	494.168	454.723	36.431	point		5245,5247	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5247	5247	495.620	457.424	36.166	point		5246,5248	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5248	5248	496.617	459.235	36.050	point		5247,5249	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5249	5249	498.411	461.709	36.226	point		5248,5250	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5250	5250	499.891	463.132	36.390	point		5249,5251	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5251	5251	502.378	464.945	36.295	point		5250,5252	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5252	5252	504.437	466.246	36.371	point		5251,5253	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5253	5253	507.130	467.642	36.894	point		5252,5254	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5254	5254	508.976	468.503	37.182	point		5253,5255	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5255	5255	511.865	469.542	37.468	point		5254,5256	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5256	5256	513.885	469.957	37.338	point		5255,5257	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5257	5257	516.924	470.384	37.067	point		5256,5258	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5258	5258	519.263	470.751	37.344	point		5257,5259	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5259	5259	521.898	471.807	38.145	point		5258,5260	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5260	5260	523.476	472.954	38.800	point		5259,5261	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5261	5261	524.593	475.022	39.407	point		5260,5262	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5262	5262	524.703	476.937	39.679	point		5261,5263	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5263	5263	524.410	479.513	39.789	point		5262,5264	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5264	5264	523.692	481.445	40.000	point		5263,5265	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5265	5265	521.982	483.558	40.000	point		5264,5266	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5266	5266	520.633	484.364	39.806	point		5265,5267	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5267	5267	517.759	485.132	39.518	point		5266,5268	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5268	5268	515.733	485.413	39.417	point		5267,5269	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5269	5269	512.686	485.560	39.770	point		5268,5270	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5270	5270	510.583	485.528	39.882	point		5269,5271	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5271	5271	507.500	485.434	39.818	point		5270,5272	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5272	5272	505.449	485.367	40.004	point		5271,5273	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5273	5273	502.404	485.266	40.030	point		5272,5274	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5274	5274	500.359	485.198	39.822	point		5273,5275	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5275	5275	497.307	485.147	39.799	point		5274,5276	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5276	5276	494.913	485.221	40.038	point		5275,5277	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5277	5277	492.958	485.351	39.844	point		5276,5278	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5278	5278	489.856	485.421	39.605	point		5277,5279	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5279	5279	487.798	485.370	39.687	point		5278,5280	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5280	5280	484.708	485.214	39.550	point		5279,5281	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5281	5281	482.618	485.007	39.565	point		5280,5282	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5282	5282	480.301	484.285	39.835	point		5281,5283	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5283	5283	478.853	483.203	40.000	point		5282,5284	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5284	5284	476.788	481.074	40.000	point		5283,5285	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5285	5285	475.502	479.421	39.756	point		5284,5286	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5286	5286	474.219	477.664	39.274	point		5285,5287	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5287	5287	472.339	475.043	38.679	point		5286,5288	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5288	5288	471.253	473.502	38.249	point		5287,5289	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5289	5289	469.656	471.085	37.175	point		5288,5290	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5290	5290	468.574	469.321	37.052	point		5289,5291	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5291	5291	467.579	467.633	37.007	point		5290,5292	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5292	5292	466.119	465.083	36.584	point		5291,5293	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5293	5293	465.082	463.328	36.446	point		5292,5294	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5294	5294	463.372	460.727	36.052	point		5293,5295	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5295	5295	462.171	459.078	36.093	point		5294,5296	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5296	5296	460.049	456.880	36.376	point		5295,5297	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5297	5297	458.516	455.508	36.376	point		5296,5298	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5298	5298	456.193	453.496	36.448	point		5297,5299	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5299	5299	454.701	452.222	36.929	point		5298,5300	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5300	5300	452.188	450.087	38.002	point		5299,5301	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5301	5301	450.644	448.779	38.480	point		5300,5302	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5302	5302	448.330	446.821	39.061	point		5301,5303	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5303	5303	446.794	445.522	39.494	point		5302,5304	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5304	5304	444.428	443.523	40.020	point		5303,5305	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5305	5305	442.852	442.189	40.000	point		5304,5306	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5306	5306	441.323	440.823	40.000	point		5305,5307	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5307	5307	438.759	438.157	40.000	point		5306,5308	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5308	5308	437.389	436.613	40.000	point		5307,5309	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5309	5309	435.374	434.311	39.858	point		5308,5310	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5310	5310	434.034	432.774	39.533	point		5309,5311	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5311	5311	432.062	430.510	38.905	point		5310,5312	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5312	5312	430.844	429.108	38.095	point		5311,5313	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5313	5313	429.360	427.401	37.911	point		5312,5314	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5314	5314	427.360	425.100	37.207	point		5313,5315	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5315	5315	425.815	423.321	36.759	point		5314,5316	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5316	5316	424.369	421.657	36.181	point		5315,5317	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5317	5317	422.347	419.329	36.049	point		5316,5318	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5318	5318	420.897	417.661	36.292	point		5317,5319	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5319	5319	418.638	415.235	36.505	point		5318,5320	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5320	5320	417.002	413.997	36.501	point		5319,5321	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5321	5321	415.039	413.036	36.640	point		5320,5322	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5322	5322	412.109	412.118	36.970	point		5321,5323	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5323	5323	410.122	411.582	37.092	point		5322,5324	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5324	5324	406.993	410.706	37.208	point		5323,5325	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5325	5325	403.998	409.837	37.321	point		5324,5326	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5326	5326	402.074	409.271	37.345	point		5325,5327	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5327	5327	399.206	408.423	38.056	point		5326,5328	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5328	5328	397.271	407.850	38.487	point		5327,5329	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5329	5329	394.382	406.994	39.032	point		5328,5330	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5330	5330	392.432	406.427	39.447	point		5329,5331	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5331	5331	389.400	405.643	39.708	point		5330,5332	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5332	5332	387.414	405.196	39.916	point		5331,5333	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5333	5333	384.458	404.586	40.377	point		5332,5334	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5334	5334	382.461	404.192	40.690	point		5333,5335	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5335	5335	379.427	403.607	40.970	point		5334,5336	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5336	5336	376.565	403.061	40.827	point		5335,5337	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5337	5337	374.131	402.591	40.609	point		5336,5338	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5338	5338	372.127	402.138	40.405	point		5337,5339	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5339	5339	369.180	401.240	40.258	point		5338,5340	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5340	5340	367.099	400.447	40.154	point		5339,5341	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5341	5341	364.195	398.977	40.000	point		5340,5342	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5342	5342	361.941	397.423	40.000	point		5341,5343	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5343	5343	360.093	395.832	40.000	point		5342,5344	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5344	5344	357.929	393.616	40.118	point		5343,5345	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5345	5345	356.696	392.280	40.185	point		5344,5346	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5346	5346	354.751	390.070	39.858	point		5345,5347	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5347	5347	353.411	388.538	39.510	point		5346,5348	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5348	5348	351.385	386.254	38.921	point		5347,5349	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5349	5349	349.730	384.540	38.351	point		5348,5350	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5350	5350	347.538	382.422	37.625	point		5349,5351	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5351	5351	346.054	381.026	37.015	point		5350,5352	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5352	5352	343.815	378.938	36.370	point		5351,5353	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5353	5353	342.277	377.584	36.553	point		5352,5354	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5354	5354	339.813	375.724	36.642	point		5353,5355	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5355	5355	337.797	374.292	36.608	point		5354,5356	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5356	5356	335.493	372.352	36.876	point		5355,5357	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5357	5357	334.014	370.931	37.501	point		5356,5358	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5358	5358	332.568	369.477	38.313	point		5357,5359	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5359	5359	330.333	367.187	39.202	point		5358,5360	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5360	5360	328.824	365.632	39.601	point		5359,5361	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5361	5361	326.672	363.408	40.133	point		5360,5362	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5362	5362	325.241	361.928	40.061	point		5361,5363	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5363	5363	323.097	359.710	40.000	point		5362,5364	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5364	5364	321.702	358.195	40.000	point		5363,5365	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5365	5365	319.783	355.794	40.000	point		5364,5366	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5366	5366	318.483	354.198	40.089	point		5365,5367	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5367	5367	317.113	352.622	40.168	point		5366,5368	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5368	5368	314.870	350.314	39.884	point		5367,5369	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5369	5369	313.410	348.904	39.488	point		5368,5370	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5370	5370	311.214	346.830	38.814	point		5369,5371	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5371	5371	309.759	345.465	38.304	point		5370,5372	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5372	5372	307.643	343.484	37.551	point		5371,5373	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5373	5373	306.370	342.294	36.957	point		5372,5374	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5374	5374	304.600	340.639	36.306	point		5373,5375	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5375	5375	303.104	339.240	36.206	point		5374,5376	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5376	5376	300.852	337.149	36.435	point		5375,5377	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5377	5377	299.295	335.803	36.469	point		5376,5378	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5378	5378	296.850	333.931	36.482	point		5377,5379	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5379	5379	294.902	332.547	36.813	point		5378,5380	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5380	5380	293.284	331.422	37.264	point		5379,5381	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5381	5381	290.680	329.631	38.042	point		5380,5382	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5382	5382	289.010	328.488	38.392	point		5381,5383	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5383	5383	286.517	326.783	38.990	point		5382,5384	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5384	5384	284.874	325.616	39.379	point		5383,5385	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5385	5385	282.461	323.422	40.000	point		5384,5386	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5386	5386	281.214	321.791	40.000	point		5385,5387	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5387	5387	279.880	319.031	39.991	point		5386,5388	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5388	5388	279.368	317.042	39.959	point		5387,5389	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5389	5389	279.082	314.833	39.775	point		5388,5390	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5390	5390	278.861	311.767	40.074	point		4834,5389,5391	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5391	5391	278.756	309.893	40.225	point		5390,5392	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5392	5392	278.500	306.456	40.461	point		5391,5393	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5393	5393	278.189	304.432	40.645	point		5392,5394	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5394	5394	277.549	301.401	40.783	point		5393,5395	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5395	5395	277.307	299.359	40.807	point		5394,5396	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5396	5396	277.430	296.262	40.729	point		5395,5397	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5397	5397	277.673	294.221	40.549	point		5396,5398	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5398	5398	278.174	291.834	40.321	point		5397,5399	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5399	5399	279.569	289.082	40.239	point		5398,5400	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5400	5400	280.545	287.276	40.163	point		5399,5401	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5401	5401	282.027	284.369	40.017	point		5400,5402	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5402	5402	282.945	282.531	40.000	point		5401,5403	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5403	5403	284.250	279.914	40.000	point		5402,5404	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5404	5404	285.301	277.806	40.064	point		5403,5405	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5405	5405	286.293	275.816	40.114	point		5404,5406	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5406	5406	287.669	273.055	40.067	point		5405,5407	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5407	5407	288.587	271.211	40.035	point		5406,5408	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5408	5408	289.971	268.434	40.122	point		5407,5409	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5409	5409	291.196	265.786	40.281	point		5408,5410	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5410	5410	291.867	263.461	40.440	point		5409,5411	live-route-recording-20260712-170700-z102	proven
